Tipo de dato;Agregados macroeconómicos;Niveles y tasas;Periodo;Total
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2010T4;-179,556
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2010T3;-190,047
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2010T2;-204,362
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2010T1;-169,969
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2009T4;-106,718
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2009T3;-74,975
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2009T2;-52,383
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2009T1;-42,976
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2008T4;-0,0843
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2008T3;26,534
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2008T2;30,390
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2008T1;31,137
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2007T4;23,857
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2007T3;14,950
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2007T2;49,040
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2007T1;71,022
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2006T4;73,716
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2006T3;99,105
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2006T2;112,487
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2006T1;112,856
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2005T4;122,712
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2005T3;141,618
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2005T2;131,781
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2005T1;127,803
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2004T4;118,095
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2004T3;75,521
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2004T2;65,757
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2004T1;65,500
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2003T4;71,952
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2003T3;90,798
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2003T2;95,823
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2003T1;93,299
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2002T4;89,431
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2002T3;103,487
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2002T2;107,644
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2002T1;125,133
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2001T4;138,876
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2001T3;127,935
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2001T2;131,783
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2001T1;120,725
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2000T4;129,627
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2000T3;137,447
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2000T2;133,452
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;2000T1;145,593
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1999T4;123,629
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1999T3;123,104
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1999T2;135,873
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1999T1;120,488
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1998T4;108,751
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1998T3;111,184
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1998T2;87,949
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1998T1;76,864
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1997T4;71,908
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1997T3;34,778
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1997T2;41,783
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1997T1;32,854
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1996T4;24,830
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1996T3;45,209
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1996T2;21,026
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1996T1;19,963
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1995T4;
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1995T3;
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1995T2;
Datos ajustados de estacionalidad y calendario;VABpb Construcción (F, CNAE 2009);Variación anual;1995T1;
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2021T2;198.252
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2021T1;193.43
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2020T4;193.655
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2020T3;193.657
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2020T2;169.851
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2020T1;203.094
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2019T4;214.186
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2019T3;211.311
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2019T2;210.816
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2019T1;209.17
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2018T4;207.76
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2018T3;204.944
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2018T2;202.886
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2018T1;200.855
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2017T4;199.703
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2017T3;197.758
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2017T2;196.864
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2017T1;193.385
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2016T4;191.166
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2016T3;190.118
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2016T2;188.024
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2016T1;187.043
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2015T4;185.303
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2015T3;183.985
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2015T2;182.05
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2015T1;181.2
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2014T4;178.6
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2014T3;176.246
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2014T2;176.144
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2014T1;175.516
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2013T4;174.351
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2013T3;174.14
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2013T2;174.46
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2013T1;175.818
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2012T4;172.38
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2012T3;176.458
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2012T2;178.243
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2012T1;179.538
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2011T4;179.543
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2011T3;180.615
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2011T2;180.537
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2011T1;179.407
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2010T4;178.663
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2010T3;178.096
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2010T2;177.051
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2010T1;177.153
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2009T4;177.493
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2009T3;178.959
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2009T2;178.597
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2009T1;176.513
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2008T4;177.828
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2008T3;176.366
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2008T2;176.338
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2008T1;174.038
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2007T4;170.689
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2007T3;166.067
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2007T2;162.627
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2007T1;159.91
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2006T4;155.001
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2006T3;152.288
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2006T2;149.876
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2006T1;145.528
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2005T4;143.169
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2005T3;139.929
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2005T2;137.124
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2005T1;134.556
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2004T4;133.485
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2004T3;129.905
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2004T2;127.241
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2004T1;125.862
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2003T4;122.503
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2003T3;121.08
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2003T2;119.483
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2003T1;117.299
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2002T4;115.277
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2002T3;113.156
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2002T2;111.811
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);Dato base;2002T1;108.898
